94489281140,LOCAL,,_tmp_8,34,,<empty>,62,_tmp_8,,,0,,ANY
94489281141,LOCAL,,_tmp_9,13,,<empty>,68,_tmp_9,,,0,,ANY
94489281142,LOCAL,,_tmp_11,25,,<empty>,74,_tmp_11,,,0,,ANY
94489281143,LOCAL,,error,11,,<empty>,72,error,,,0,,ErrorConstructor
94489281144,LOCAL,,Error,30,,<empty>,76,Error,,,0,,ErrorConstructor
94489281145,LOCAL,,_tmp_10,4,,<empty>,74,_tmp_10,,,0,,express:Response:status:<returnValue>
94489281146,LOCAL,,console,4,,<empty>,57,console,,,0,,__whatwg.console
94489281147,LOCAL,,_tmp_7,13,,<empty>,62,_tmp_7,,,0,,express:Response:status:<returnValue>
94489281148,LOCAL,controllers/milestoneMetricsController.ts::program:<lambda>1:milestoneMetricsDbService,milestoneMetricsDbService,26,services/milestoneMetrics/milestoneMetricsDbService.ts::program:MilestoneMetricsDbService;MilestoneMetricsDbService,<empty>,59,milestoneMetricsDbService,,,0,,ANY
94489281149,LOCAL,,_tmp_5,13,,<empty>,51,_tmp_5,,,0,,express:Response:status:<returnValue>
94489281150,LOCAL,,error,11,,<empty>,33,error,,,0,,ErrorConstructor
94489281151,LOCAL,,Error,30,,<empty>,37,Error,,,0,,ErrorConstructor
94489281152,LOCAL,,_tmp_3,4,,<empty>,35,_tmp_3,,,0,,express:Response:status:<returnValue>
94489281153,LOCAL,,console,4,,<empty>,23,console,,,0,,__whatwg.console
94489281154,LOCAL,controllers/milestoneMetricsController.ts::program:<lambda>0:milestoneMetricsSyncService,milestoneMetricsSyncService,26,services/milestoneMetrics/milestoneMetricsSyncService.ts::program:MilestoneMetricsSyncService;MilestoneMetricsSyncService,<empty>,26,milestoneMetricsSyncService,,,0,,ANY
94489281155,LOCAL,,_tmp_0,13,,<empty>,17,_tmp_0,,,0,,express:Response:status:<returnValue>
94489281156,LOCAL,,Request,0,,<empty>,5,Request,,,0,,express:Request
94489281157,LOCAL,,Response,0,,<empty>,5,Response,,,0,,express:Response
94489281158,LOCAL,,mrMetricsSyncService,0,services/mrMetrics/mrMetricsSyncService.ts::program:MRMetricsSyncService;MRMetricsSyncService,<empty>,6,mrMetricsSyncService,,,0,,ANY
94489281159,LOCAL,,mrMetricsDbService,0,services/mrMetrics/mrMetricsDbService.ts::program:MRMetricsDbService;MRMetricsDbService,<empty>,7,mrMetricsDbService,,,0,,ANY
94489281160,LOCAL,,refreshMRMetrics,13,,<empty>,13,refreshMRMetrics,,,0,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>","(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
94489281161,LOCAL,,projectId,10,__ecma.Number;parseInt:<returnValue>,<empty>,15,projectId,,,0,__ecma.Number,__ecma.Number
94489281162,LOCAL,,_tmp_1,34,,<empty>,18,_tmp_1,,,0,,ANY
94489281163,LOCAL,,metrics,10,,<empty>,26,metrics,,,0,MRHealthMetrics,MRHealthMetrics | __ecma.Null
94489281164,LOCAL,,_tmp_2,13,,<empty>,28,_tmp_2,,,0,,ANY
94489281165,LOCAL,,_tmp_4,25,,<empty>,36,_tmp_4,,,0,,ANY
94489281166,LOCAL,,getMRMetrics,13,,<empty>,48,getMRMetrics,,,0,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>","(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
94489281167,LOCAL,,projectId,10,__ecma.Number;parseInt:<returnValue>,<empty>,50,projectId,,,0,__ecma.Number,__ecma.Number
94489281168,LOCAL,,_tmp_6,34,,<empty>,53,_tmp_6,,,0,,ANY
94489281169,LOCAL,,metrics,10,,<empty>,59,metrics,,,0,MRHealthMetrics | __ecma.Null,MRHealthMetrics | __ecma.Null
94489281170,LOCAL,,_tmp_8,34,,<empty>,62,_tmp_8,,,0,,ANY
94489281171,LOCAL,,_tmp_9,13,,<empty>,68,_tmp_9,,,0,,ANY
94489281172,LOCAL,,_tmp_11,25,,<empty>,74,_tmp_11,,,0,,ANY
94489281173,LOCAL,,getMRMetricsTrends,13,,<empty>,86,getMRMetricsTrends,,,0,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>","(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
94489281174,LOCAL,,projectId,10,__ecma.Number;parseInt:<returnValue>,<empty>,88,projectId,,,0,__ecma.Number,__ecma.Number
94489281175,LOCAL,,_tmp_13,34,,<empty>,91,_tmp_13,,,0,,ANY
94489281176,LOCAL,,trends,10,,<empty>,97,trends,,,0,MRWeekOverWeekComparison | __ecma.Null,MRWeekOverWeekComparison | __ecma.Null
94489281177,LOCAL,,_tmp_15,34,,<empty>,100,_tmp_15,,,0,,ANY
94489281178,LOCAL,,_tmp_16,13,,<empty>,106,_tmp_16,,,0,,ANY
94489281179,LOCAL,,_tmp_18,25,,<empty>,112,_tmp_18,,,0,,ANY
94489281180,LOCAL,,getMRMetricsHistory,13,,<empty>,124,getMRMetricsHistory,,,0,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>","(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
94489281181,LOCAL,,projectId,10,__ecma.Number;parseInt:<returnValue>,<empty>,126,projectId,,,0,__ecma.Number,__ecma.Number
94489281182,LOCAL,,days,10,,<empty>,127,days,,,0,__ecma.Number,__ecma.Number
94489281183,LOCAL,,_tmp_20,34,,<empty>,130,_tmp_20,,,0,,ANY
94489281184,LOCAL,,history,10,,<empty>,136,history,,,0,__ecma.Array,__ecma.Array
94489281185,LOCAL,,_tmp_21,13,,<empty>,138,_tmp_21,,,0,,ANY
94489281186,LOCAL,,_tmp_23,25,,<empty>,144,_tmp_23,,,0,,ANY
94489281187,LOCAL,,error,11,,<empty>,142,error,,,0,,ANY
94489281188,LOCAL,,_tmp_22,4,,<empty>,144,_tmp_22,,,0,,express:Response:status:<returnValue>
94489281189,LOCAL,,console,4,,<empty>,143,console,,,0,,__whatwg.console
94489281190,LOCAL,controllers/mrMetricsController.ts::program:<lambda>3:mrMetricsDbService,mrMetricsDbService,26,services/mrMetrics/mrMetricsDbService.ts::program:MRMetricsDbService;MRMetricsDbService,<empty>,136,mrMetricsDbService,,,0,,ANY
94489281191,LOCAL,,_tmp_19,13,,<empty>,130,_tmp_19,,,0,,express:Response:status:<returnValue>
94489281192,LOCAL,,error,11,,<empty>,110,error,,,0,,ANY
94489281193,LOCAL,,_tmp_17,4,,<empty>,112,_tmp_17,,,0,,express:Response:status:<returnValue>
94489281194,LOCAL,,console,4,,<empty>,111,console,,,0,,__whatwg.console
94489281195,LOCAL,,_tmp_14,13,,<empty>,100,_tmp_14,,,0,,express:Response:status:<returnValue>
94489281196,LOCAL,controllers/mrMetricsController.ts::program:<lambda>2:mrMetricsDbService,mrMetricsDbService,25,services/mrMetrics/mrMetricsDbService.ts::program:MRMetricsDbService;MRMetricsDbService,<empty>,97,mrMetricsDbService,,,0,,ANY
94489281197,LOCAL,,_tmp_12,13,,<empty>,91,_tmp_12,,,0,,express:Response:status:<returnValue>
94489281198,LOCAL,,error,11,,<empty>,72,error,,,0,,ANY
94489281199,LOCAL,,_tmp_10,4,,<empty>,74,_tmp_10,,,0,,express:Response:status:<returnValue>
94489281200,LOCAL,,console,4,,<empty>,73,console,,,0,,__whatwg.console
94489281201,LOCAL,,_tmp_7,13,,<empty>,62,_tmp_7,,,0,,express:Response:status:<returnValue>
94489281202,LOCAL,controllers/mrMetricsController.ts::program:<lambda>1:mrMetricsDbService,mrMetricsDbService,26,services/mrMetrics/mrMetricsDbService.ts::program:MRMetricsDbService;MRMetricsDbService,<empty>,59,mrMetricsDbService,,,0,,ANY
94489281203,LOCAL,,_tmp_5,13,,<empty>,53,_tmp_5,,,0,,express:Response:status:<returnValue>
94489281204,LOCAL,,error,11,,<empty>,33,error,,,0,,ANY
94489281205,LOCAL,,_tmp_3,4,,<empty>,36,_tmp_3,,,0,,express:Response:status:<returnValue>
94489281206,LOCAL,,console,4,,<empty>,24,console,,,0,,__whatwg.console
94489281207,LOCAL,controllers/mrMetricsController.ts::program:<lambda>0:mrMetricsSyncService,mrMetricsSyncService,26,services/mrMetrics/mrMetricsSyncService.ts::program:MRMetricsSyncService;MRMetricsSyncService,<empty>,26,mrMetricsSyncService,,,0,,ANY
94489281208,LOCAL,,_tmp_0,13,,<empty>,18,_tmp_0,,,0,,express:Response:status:<returnValue>
94489281209,LOCAL,,Request,0,,<empty>,2,Request,,,0,,express:Request
94489281210,LOCAL,,Response,0,,<empty>,2,Response,,,0,,express:Response
94489281211,LOCAL,,trackProject,0,,<empty>,3,trackProject,,,0,,(id: __ecma.Number) => Promise<any>
94489281212,LOCAL,,untrackProject,0,,<empty>,3,untrackProject,,,0,,(id: __ecma.Number) => Promise<boolean>
94489281213,LOCAL,,getTotalProjectsCount,0,,<empty>,3,getTotalProjectsCount,,,0,,() => Promise<number>
94489281214,LOCAL,,getTrackedProjectsCount,0,,<empty>,3,getTrackedProjectsCount,,,0,,() => Promise<number>
94489281215,LOCAL,,getLatestCombinedScores,0,,<empty>,3,getLatestCombinedScores,,,0,,() => Promise<any[]>
94489281216,LOCAL,,getProjectsNeedingAttention,0,,<empty>,3,getProjectsNeedingAttention,,,0,,(limit?: __ecma.Number) => Promise<any[]>
94489281217,LOCAL,,projectSyncService,0,services/project/projectSyncService.ts::program:ProjectSyncService;ProjectSyncService,<empty>,4,projectSyncService,,,0,,ANY
94489281218,LOCAL,,projectFetchService,0,,<empty>,5,projectFetchService,,,0,,ProjectFetchService
94489281219,LOCAL,,projectRefreshService,0,services/project/projectRefreshService.ts::program:ProjectRefreshService;ProjectRefreshService,<empty>,6,projectRefreshService,,,0,,ANY
94489281220,LOCAL,,gitlabGroupService,0,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService;GitLabGroupService,<empty>,7,gitlabGroupService,,,0,,ANY
94489281221,LOCAL,,gitLabMemberService,0,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService;GitLabMemberService,<empty>,8,gitLabMemberService,,,0,,ANY
94489281222,LOCAL,,projects,12,,<empty>,18,projects,,,0,__ecma.Array,__ecma.Array
94489281223,LOCAL,,_tmp_1,27,,<empty>,21,_tmp_1,,,0,,ANY
94489281224,LOCAL,,{ id },12,,<empty>,31,{ id },,,0,ANY,ANY
94489281225,LOCAL,,_tmp_2,12,,<empty>,31,_tmp_2,,,0,,express:Request:<member>(params)
94489281226,LOCAL,,id,14,,<empty>,31,id,,,0,,__ecma.String
94489281227,LOCAL,,projectId,12,__ecma.Number;Number:<returnValue>,<empty>,32,projectId,,,0,__ecma.Number,__ecma.Number
94489281228,LOCAL,,_tmp_4,36,,<empty>,35,_tmp_4,,,0,,ANY
94489281229,LOCAL,,project,12,,<empty>,38,project,,,0,{ id: __ecma.Number; name: __ecma.String; description: __ecma.String | ANY; web_url: __ecma.String | ANY; lastActivityAt: __ecma.String | ANY; visibility: __ecma.String | ANY; membersCount: __ecma.Number; ... 16 more ...; sonarMaintainabilityBlocker: __ecma.Number; } | __ecma.Null,{ id: __ecma.Number; name: __ecma.String; description: __ecma.String | ANY; web_url: __ecma.String | ANY; lastActivityAt: __ecma.String | ANY; visibility: __ecma.String | ANY; membersCount: __ecma.Number; ... 16 more ...; sonarMaintainabilityBlocker: __ecma.Number; }
94489281230,LOCAL,,_tmp_6,36,,<empty>,41,_tmp_6,,,0,,ANY
94489281231,LOCAL,,_tmp_8,27,,<empty>,46,_tmp_8,,,0,,ANY
94489281232,LOCAL,,projects,12,,<empty>,56,projects,,,0,__ecma.Array,__ecma.Array
94489281233,LOCAL,,_tmp_10,27,,<empty>,59,_tmp_10,,,0,,ANY
94489281234,LOCAL,,projects,12,,<empty>,69,projects,,,0,__ecma.Array,__ecma.Array
94489281235,LOCAL,,_tmp_12,27,,<empty>,72,_tmp_12,,,0,,ANY
94489281236,LOCAL,,{ id },12,,<empty>,82,{ id },,,0,ANY,ANY
94489281237,LOCAL,,_tmp_13,12,,<empty>,82,_tmp_13,,,0,,express:Request:<member>(params)
94489281238,LOCAL,,id,14,,<empty>,82,id,,,0,,__ecma.String
94489281239,LOCAL,,projectId,12,__ecma.Number;Number:<returnValue>,<empty>,83,projectId,,,0,__ecma.Number,__ecma.Number
94489281240,LOCAL,,_tmp_15,36,,<empty>,86,_tmp_15,,,0,,ANY
94489281241,LOCAL,,project,12,,<empty>,89,project,,,0,{ id: __ecma.Number; name: __ecma.String; description: __ecma.String | ANY; web_url: __ecma.String | ANY; lastActivityAt: __ecma.String | ANY; visibility: __ecma.String | ANY; membersCount: __ecma.Number; ... 16 more ...; sonarMaintainabilityBlocker: __ecma.Number; },{ id: __ecma.Number; name: __ecma.String; description: __ecma.String | ANY; web_url: __ecma.String | ANY; lastActivityAt: __ecma.String | ANY; visibility: __ecma.String | ANY; membersCount: __ecma.Number; ... 16 more ...; sonarMaintainabilityBlocker: __ecma.Number; }
94489281242,LOCAL,,_tmp_17,27,,<empty>,92,_tmp_17,,,0,,ANY
94489281243,LOCAL,,{ id },12,,<empty>,102,{ id },,,0,ANY,ANY
94489281244,LOCAL,,_tmp_18,12,,<empty>,102,_tmp_18,,,0,,express:Request:<member>(params)
94489281245,LOCAL,,id,14,,<empty>,102,id,,,0,,__ecma.String
94489281246,LOCAL,,projectId,12,__ecma.Number;Number:<returnValue>,<empty>,103,projectId,,,0,__ecma.Number,__ecma.Number
94489281247,LOCAL,,_tmp_20,36,,<empty>,106,_tmp_20,,,0,,ANY
94489281248,LOCAL,,_tmp_21,15,,<empty>,110,_tmp_21,,,0,,ANY
94489281249,LOCAL,,_tmp_23,27,,<empty>,112,_tmp_23,,,0,,ANY
94489281250,LOCAL,,_tmp_24,15,,<empty>,123,_tmp_24,,,0,,ANY
94489281251,LOCAL,,_tmp_26,27,,<empty>,125,_tmp_26,,,0,,ANY
94489281252,LOCAL,,{ id },12,,<empty>,133,{ id },,,0,ANY,ANY
94489281253,LOCAL,,_tmp_27,12,,<empty>,133,_tmp_27,,,0,,express:Request:<member>(body)
94489281254,LOCAL,,id,14,,<empty>,133,id,,,0,,__ecma.String
94489281255,LOCAL,,_tmp_29,36,,<empty>,136,_tmp_29,,,0,,ANY
94489281256,LOCAL,,trackedProject,12,,<empty>,139,trackedProject,,,0,ANY,ANY
94489281257,LOCAL,,_tmp_31,36,,<empty>,142,_tmp_31,,,0,,ANY
94489281258,LOCAL,,_tmp_33,27,,<empty>,147,_tmp_33,,,0,,ANY
94489281259,LOCAL,,{ id },12,,<empty>,153,{ id },,,0,ANY,ANY
94489281260,LOCAL,,_tmp_34,12,,<empty>,153,_tmp_34,,,0,,express:Request:<member>(params)
94489281261,LOCAL,,id,14,,<empty>,153,id,,,0,,__ecma.String
94489281262,LOCAL,,success,12,,<empty>,155,success,,,0,__ecma.Boolean,__ecma.Boolean
94489281263,LOCAL,,_tmp_36,36,,<empty>,158,_tmp_36,,,0,,ANY
94489281264,LOCAL,,_tmp_37,15,,<empty>,161,_tmp_37,,,0,,ANY
94489281265,LOCAL,,_tmp_39,27,,<empty>,163,_tmp_39,,,0,,ANY
94489281266,LOCAL,,groups,18,,<empty>,169,groups,,,0,__ecma.Array,__ecma.Array
94489281267,LOCAL,,simplifiedGroups,18,__ecma.Array;__ecma.Array:map:<returnValue>,<empty>,172,simplifiedGroups,,,0,__ecma.Array,__ecma.Array
94489281268,LOCAL,,_tmp_40,58,,<empty>,172,_tmp_40,,,0,,ANY
94489281269,LOCAL,,_tmp_42,33,,<empty>,180,_tmp_42,,,0,,ANY
94489281270,LOCAL,,{ id },12,,<empty>,189,{ id },,,0,ANY,ANY
94489281271,LOCAL,,_tmp_43,12,,<empty>,189,_tmp_43,,,0,,express:Request:<member>(params)
94489281272,LOCAL,,id,14,,<empty>,189,id,,,0,,__ecma.String
94489281273,LOCAL,,projectId,12,__ecma.Number;Number:<returnValue>,<empty>,190,projectId,,,0,__ecma.Number,__ecma.Number
94489281274,LOCAL,,_tmp_45,36,,<empty>,193,_tmp_45,,,0,,ANY
94489281275,LOCAL,,members,12,,<empty>,196,members,,,0,__ecma.Array,__ecma.Array
94489281276,LOCAL,,_tmp_47,27,,<empty>,199,_tmp_47,,,0,,ANY
94489281277,LOCAL,,stats,12,,<empty>,208,stats,,,0,{ totalProjects: __ecma.Number; trackedProjects: __ecma.Number; averageQuality: __ecma.Number; needsAttention: __ecma.Number; qualityDistribution: { critical: __ecma.Number; warning: __ecma.Number; good: __ecma.Number; excellent: __ecma.Number; }; projectsNeedingAttention: __ecma.Array; },{ totalProjects: __ecma.Number; trackedProjects: __ecma.Number; averageQuality: __ecma.Number; needsAttention: __ecma.Number; qualityDistribution: { critical: __ecma.Number; warning: __ecma.Number; good: __ecma.Number; excellent: __ecma.Number; }; projectsNeedingAttention: __ecma.Array; }
94489281278,LOCAL,,_tmp_49,27,,<empty>,212,_tmp_49,,,0,,ANY
94489281279,LOCAL,,totalProjects,10,,<empty>,220,totalProjects,,,0,__ecma.Number,__ecma.Number
94489281280,LOCAL,,trackedProjects,10,,<empty>,221,trackedProjects,,,0,__ecma.Number,__ecma.Number
94489281281,LOCAL,,projectsWithScores,10,,<empty>,222,projectsWithScores,,,0,__ecma.Array,__ecma.Array
94489281282,LOCAL,,averageQuality,10,,<empty>,224,averageQuality,,,0,__ecma.Number,__ecma.Number
94489281283,LOCAL,,needsAttentionCount,10,,<empty>,225,needsAttentionCount,,,0,__ecma.Number,__ecma.Number
94489281284,LOCAL,,qualityDistribution,10,,<empty>,226,qualityDistribution,,,0,{ critical: __ecma.Number; warning: __ecma.Number; good: __ecma.Number; excellent: __ecma.Number; },{ critical: __ecma.Number; warning: __ecma.Number; good: __ecma.Number; excellent: __ecma.Number; }
94489281285,LOCAL,,projectsNeedingAttention,10,,<empty>,227,projectsNeedingAttention,,,0,__ecma.Array,__ecma.Array
94489281286,LOCAL,,_tmp_50,11,,<empty>,229,_tmp_50,,,0,,ANY
94489281287,LOCAL,,sum,10,,<empty>,245,sum,,,0,ANY,__ecma.Array:reduce:<returnValue>
94489281288,LOCAL,,average,10,,<empty>,246,average,,,0,__ecma.Number,__ecma.Number
94489281289,LOCAL,,_tmp_51,11,,<empty>,261,_tmp_51,,,0,,ANY
94489281290,LOCAL,,ProjectController,0,,<empty>,10,ProjectController,,,0,,controllers/projectController.ts::program:ProjectController
94489281291,LOCAL,,_tmp_52,15,,<empty>,269,_tmp_52,,,0,,controllers/projectController.ts::program:ProjectController
94489281292,LOCAL,,_tmp_52,15,,<empty>,269,_tmp_52,,,0,,controllers/projectController.ts::program:ProjectController
94489281293,LOCAL,,calculateQualityDistribution,10,,<empty>,260,calculateQualityDistribution,,,0,,(projects: __ecma.Array) => { critical: __ecma.Number; warning: __ecma.Number; good: __ecma.Number; excellent: __ecma.Number; }
94489281294,LOCAL,,countProjectsNeedingAttention,10,,<empty>,253,countProjectsNeedingAttention,,,0,,(projects: __ecma.Array) => __ecma.Number
94489281295,LOCAL,,calculateAverageQuality,10,,<empty>,242,calculateAverageQuality,,,0,,(projects: __ecma.Array) => __ecma.Number
94489281296,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:<lambda>13:getProjectsNeedingAttention,getProjectsNeedingAttention,43,,<empty>,227,getProjectsNeedingAttention,,,0,,(limit?: __ecma.Number) => Promise<any[]>
94489281297,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:getProjectsNeedingAttention,getProjectsNeedingAttention,,,<empty>,,getProjectsNeedingAttention,,,0,,(limit?: __ecma.Number) => Promise<any[]>
94489281298,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:<lambda>13:getLatestCombinedScores,getLatestCombinedScores,37,,<empty>,222,getLatestCombinedScores,,,0,,() => Promise<any[]>
94489281299,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:getLatestCombinedScores,getLatestCombinedScores,,,<empty>,,getLatestCombinedScores,,,0,,() => Promise<any[]>
94489281300,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:<lambda>13:getTrackedProjectsCount,getTrackedProjectsCount,34,,<empty>,221,getTrackedProjectsCount,,,0,,() => Promise<number>
94489281301,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:getTrackedProjectsCount,getTrackedProjectsCount,,,<empty>,,getTrackedProjectsCount,,,0,,() => Promise<number>
94489281302,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:<lambda>13:getTotalProjectsCount,getTotalProjectsCount,32,,<empty>,220,getTotalProjectsCount,,,0,,() => Promise<number>
94489281303,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:getTotalProjectsCount,getTotalProjectsCount,,,<empty>,,getTotalProjectsCount,,,0,,() => Promise<number>
94489281304,LOCAL,,calculateDashboardStats,10,,<empty>,219,calculateDashboardStats,,,0,,() => Promise<{ totalProjects: __ecma.Number; trackedProjects: __ecma.Number; averageQuality: __ecma.Number; needsAttention: __ecma.Number; qualityDistribution: { critical: __ecma.Number; warning: __ecma.Number; good: __ecma.Number; excellent: __ecma.Number; }; projectsNeedingAttention: __ecma.Array; }>
94489281305,LOCAL,,error,13,,<empty>,210,error,,,0,,ANY
94489281306,LOCAL,,_tmp_48,6,,<empty>,212,_tmp_48,,,0,,express:Response:status:<returnValue>
94489281307,LOCAL,,console,6,,<empty>,211,console,,,0,,__whatwg.console
94489281308,LOCAL,,getDashboardStatsHandler,2,,<empty>,206,getDashboardStatsHandler,,,0,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
94489281309,LOCAL,,error,13,,<empty>,198,error,,,0,,ANY
94489281310,LOCAL,,_tmp_46,6,,<empty>,199,_tmp_46,,,0,,express:Response:status:<returnValue>
94489281311,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:<lambda>11:gitLabMemberService,gitLabMemberService,28,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService;GitLabMemberService,<empty>,196,gitLabMemberService,,,0,,ANY
94489281312,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:gitLabMemberService,gitLabMemberService,,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService;GitLabMemberService,<empty>,,gitLabMemberService,,,0,,ANY
94489281313,LOCAL,,_tmp_44,15,,<empty>,193,_tmp_44,,,0,,express:Response:status:<returnValue>
94489281314,LOCAL,,getProjectMembersHandler,2,,<empty>,187,getProjectMembersHandler,,,0,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
94489281315,LOCAL,,error,11,,<empty>,179,error,,,0,,ANY
94489281316,LOCAL,,_tmp_41,12,,<empty>,180,_tmp_41,,,0,,express:Response:status:<returnValue>
94489281317,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:<lambda>9:gitlabGroupService,gitlabGroupService,33,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService;GitLabGroupService,<empty>,169,gitlabGroupService,,,0,,ANY
94489281318,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:gitlabGroupService,gitlabGroupService,,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService;GitLabGroupService,<empty>,,gitlabGroupService,,,0,,ANY
94489281319,LOCAL,,getProjectGroupsHandler,0,,<empty>,167,getProjectGroupsHandler,,,0,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
94489281320,LOCAL,,error,13,,<empty>,162,error,,,0,,ANY
94489281321,LOCAL,,_tmp_38,6,,<empty>,163,_tmp_38,,,0,,express:Response:status:<returnValue>
94489281322,LOCAL,,_tmp_35,15,,<empty>,158,_tmp_35,,,0,,express:Response:status:<returnValue>
94489281323,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:<lambda>8:untrackProject,untrackProject,28,,<empty>,155,untrackProject,,,0,,(id: __ecma.Number) => Promise<boolean>
94489281324,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:untrackProject,untrackProject,,,<empty>,,untrackProject,,,0,,(id: __ecma.Number) => Promise<boolean>
94489281325,LOCAL,,untrackProjectHandler,2,,<empty>,151,untrackProjectHandler,,,0,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
94489281326,LOCAL,,error,13,,<empty>,146,error,,,0,,ANY
94489281327,LOCAL,,_tmp_32,6,,<empty>,147,_tmp_32,,,0,,express:Response:status:<returnValue>
94489281328,LOCAL,,_tmp_30,15,,<empty>,142,_tmp_30,,,0,,express:Response:status:<returnValue>
94489281329,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:<lambda>7:trackProject,trackProject,35,,<empty>,139,trackProject,,,0,,(id: __ecma.Number) => Promise<any>
94489281330,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:trackProject,trackProject,,,<empty>,,trackProject,,,0,,(id: __ecma.Number) => Promise<any>
94489281331,LOCAL,,_tmp_28,15,,<empty>,136,_tmp_28,,,0,,express:Response:status:<returnValue>
94489281332,LOCAL,,trackProjectHandler,2,,<empty>,131,trackProjectHandler,,,0,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
94489281333,LOCAL,,error,13,,<empty>,124,error,,,0,,ANY
94489281334,LOCAL,,_tmp_25,6,,<empty>,125,_tmp_25,,,0,,express:Response:status:<returnValue>
94489281335,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:<lambda>6:projectRefreshService,projectRefreshService,12,services/project/projectRefreshService.ts::program:ProjectRefreshService;ProjectRefreshService,<empty>,122,projectRefreshService,,,0,,ANY
94489281336,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:projectRefreshService,projectRefreshService,,services/project/projectRefreshService.ts::program:ProjectRefreshService;ProjectRefreshService,<empty>,,projectRefreshService,,,0,,ANY
94489281337,LOCAL,,refreshAllTrackedProjects,2,,<empty>,120,refreshAllTrackedProjects,,,0,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
94489281338,LOCAL,,error,13,,<empty>,111,error,,,0,,ANY
94489281339,LOCAL,,_tmp_22,6,,<empty>,112,_tmp_22,,,0,,express:Response:status:<returnValue>
94489281340,LOCAL,controllers/projectController.ts::program:ProjectController:<init>:<lambda>5:projectRefreshService,projectRefreshService,12,services/project/projectRefreshService.ts::program:ProjectRefreshService;ProjectRefreshService,<empty>,109,projectRefreshService,,,0,,ANY
94489281341,LOCAL,,_tmp_19,15,,<empty>,106,_tmp_19,,,0,,express:Response:status:<returnValue>
94489281342,LOCAL,,refreshSingleProject,2,,<empty>,100,refreshSingleProject,,,0,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
94489281343,LOCAL,,error,13,,<empty>,91,error,,,0,,ANY
94489281344,LOCAL,,_tmp_16,6,,<empty>,92,_tmp_16,,,0,,express:Response:status:<returnValue>
