68719478065,IDENTIFIER,1,,,exports,0,,312,exports,,,1,,ANY
68719478066,IDENTIFIER,2,,,getDoraMetricsSummary,0,,312,getDoraMetricsSummary,,,2,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478067,IDENTIFIER,1,,,searchDeployments,13,,338,searchDeployments,,,1,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>","(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478068,IDENTIFIER,1,,,exports,0,,338,exports,,,1,,ANY
68719478069,IDENTIFIER,2,,,searchDeployments,0,,338,searchDeployments,,,2,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478070,IDENTIFIER,1,,,deleteDeploymentFrequencyRecord,13,,370,deleteDeploymentFrequencyRecord,,,1,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>","(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478071,IDENTIFIER,1,,,exports,0,,370,exports,,,1,,ANY
68719478072,IDENTIFIER,2,,,deleteDeploymentFrequencyRecord,0,,370,deleteDeploymentFrequencyRecord,,,2,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478073,IDENTIFIER,1,,,deleteLeadTimeChangeRecord,13,,399,deleteLeadTimeChangeRecord,,,1,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>","(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478074,IDENTIFIER,1,,,exports,0,,399,exports,,,1,,ANY
68719478075,IDENTIFIER,2,,,deleteLeadTimeChangeRecord,0,,399,deleteLeadTimeChangeRecord,,,2,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478076,IDENTIFIER,1,,,deleteChangeFailureRateRecord,13,,428,deleteChangeFailureRateRecord,,,1,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>","(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478077,IDENTIFIER,1,,,exports,0,,428,exports,,,1,,ANY
68719478078,IDENTIFIER,2,,,deleteChangeFailureRateRecord,0,,428,deleteChangeFailureRateRecord,,,2,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478079,IDENTIFIER,1,,,deleteTimeToRestoreServiceRecord,13,,457,deleteTimeToRestoreServiceRecord,,,1,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>","(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478080,IDENTIFIER,1,,,exports,0,,457,exports,,,1,,ANY
68719478081,IDENTIFIER,2,,,deleteTimeToRestoreServiceRecord,0,,457,deleteTimeToRestoreServiceRecord,,,2,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478082,IDENTIFIER,1,,,getWeeklySnapshots,13,,486,getWeeklySnapshots,,,1,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>","(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478083,IDENTIFIER,1,,,exports,0,,486,exports,,,1,,ANY
68719478084,IDENTIFIER,2,,,getWeeklySnapshots,0,,486,getWeeklySnapshots,,,2,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478085,IDENTIFIER,1,,,manualCaptureLastWeek,13,,510,manualCaptureLastWeek,,,1,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>","(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478086,IDENTIFIER,1,,,exports,0,,510,exports,,,1,,ANY
68719478087,IDENTIFIER,2,,,manualCaptureLastWeek,0,,510,manualCaptureLastWeek,,,2,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478088,IDENTIFIER,1,,,getDoraTrendsController,13,,531,getDoraTrendsController,,,1,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>","(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478089,IDENTIFIER,1,,,exports,0,,531,exports,,,1,,ANY
68719478090,IDENTIFIER,2,,,getDoraTrendsController,0,,531,getDoraTrendsController,,,2,,"(req: Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>, res: Response<any, Record<string, ANY>>) => Promise<...>"
68719478091,IDENTIFIER,1,,,allDates,8,Set<string>;__ecma.Set,111,allDates,,,1,Set<string>,ANY
68719478092,IDENTIFIER,0,,,allDates,8,Set<string>;__ecma.Set,111,allDates,,,2,,ANY
68719478093,IDENTIFIER,1,,,row,21,,111,row,,,1,ANY,ANY
68719478094,IDENTIFIER,1,,,_tmp_11,6,,110,_tmp_11,,,1,,__ecma.Array
68719478095,IDENTIFIER,1,,,history,6,,110,history,,,1,{ rows: __ecma.Array; },controllers/healthScoreController.ts::program:<lambda>0:<lambda>3:<anon-class>2
68719478096,IDENTIFIER,0,,,_tmp_11,6,,110,_tmp_11,,,2,,__ecma.Array
68719478097,IDENTIFIER,1,,,map,8,"Map<string, __ecma.Number>;__ecma.Map",126,map,,,1,"Map<string, __ecma.Number>",ANY
68719478098,IDENTIFIER,0,,,map,8,"Map<string, __ecma.Number>;__ecma.Map",126,map,,,2,,ANY
68719478099,IDENTIFIER,1,,,row,16,,126,row,,,1,ANY,ANY
68719478100,IDENTIFIER,1,,,row,26,,126,row,,,1,ANY,ANY
68719478101,IDENTIFIER,1,,,row,56,,126,row,,,1,ANY,ANY
68719478102,IDENTIFIER,1,,,map,12,"Map<string, __ecma.Number>;__ecma.Map",124,map,,,1,"Map<string, __ecma.Number>",ANY
68719478103,IDENTIFIER,1,,,_tmp_12,18,,124,_tmp_12,,,1,,__ecma.Map
68719478104,IDENTIFIER,-1,,,Map,22,,124,Map,,,1,MapConstructor,MapConstructor
68719478105,IDENTIFIER,0,,,_tmp_12,18,,124,_tmp_12,,,2,,__ecma.Map
68719478106,IDENTIFIER,-1,,,_tmp_12,18,,124,_tmp_12,,,3,,__ecma.Map
68719478107,IDENTIFIER,1,,,_tmp_13,6,,125,_tmp_13,,,1,,__ecma.Array
68719478108,IDENTIFIER,1,,,history,6,,125,history,,,1,{ rows: __ecma.Array; },controllers/healthScoreController.ts::program:<lambda>0:<lambda>3:<anon-class>2
68719478109,IDENTIFIER,0,,,_tmp_13,6,,125,_tmp_13,,,2,,__ecma.Array
68719478110,IDENTIFIER,1,,,map,13,"Map<string, __ecma.Number>;__ecma.Map",128,map,,,1,"Map<string, __ecma.Number>",ANY
68719478111,IDENTIFIER,1,,,_tmp_16,8,,142,_tmp_16,,,1,,ANY
68719478112,IDENTIFIER,2,,,date,19,,142,date,,,2,__ecma.String,__ecma.String
68719478113,IDENTIFIER,1,,,_tmp_16,8,,143,_tmp_16,,,1,,ANY
68719478114,IDENTIFIER,2,,,date,14,,143,date,,,2,__ecma.String,__ecma.String
68719478115,IDENTIFIER,1,,,_tmp_16,8,,144,_tmp_16,,,1,,ANY
68719478116,IDENTIFIER,1,,,issueMap,22,"Map<string, __ecma.Number>;__ecma.Map",144,issueMap,,,1,"Map<string, __ecma.Number>","Map<string, __ecma.Number>"
68719478117,IDENTIFIER,0,,,issueMap,22,"Map<string, __ecma.Number>;__ecma.Map",144,issueMap,,,2,,"Map<string, __ecma.Number>"
68719478118,IDENTIFIER,1,,,date,35,,144,date,,,3,__ecma.String,__ecma.String
68719478119,IDENTIFIER,1,,,_tmp_16,8,,145,_tmp_16,,,1,,ANY
68719478120,IDENTIFIER,1,,,mrMap,19,"Map<string, __ecma.Number>;__ecma.Map",145,mrMap,,,1,"Map<string, __ecma.Number>","Map<string, __ecma.Number>"
68719478121,IDENTIFIER,0,,,mrMap,19,"Map<string, __ecma.Number>;__ecma.Map",145,mrMap,,,2,,"Map<string, __ecma.Number>"
68719478122,IDENTIFIER,1,,,date,29,,145,date,,,3,__ecma.String,__ecma.String
68719478123,IDENTIFIER,1,,,_tmp_16,8,,146,_tmp_16,,,1,,ANY
68719478124,IDENTIFIER,1,,,commitMap,23,"Map<string, __ecma.Number>;__ecma.Map",146,commitMap,,,1,"Map<string, __ecma.Number>","Map<string, __ecma.Number>"
68719478125,IDENTIFIER,0,,,commitMap,23,"Map<string, __ecma.Number>;__ecma.Map",146,commitMap,,,2,,"Map<string, __ecma.Number>"
68719478126,IDENTIFIER,1,,,date,37,,146,date,,,3,__ecma.String,__ecma.String
68719478127,IDENTIFIER,1,,,_tmp_16,8,,147,_tmp_16,,,1,,ANY
68719478128,IDENTIFIER,1,,,reliabilityMap,28,"Map<string, __ecma.Number>;__ecma.Map",147,reliabilityMap,,,1,"Map<string, __ecma.Number>","Map<string, __ecma.Number>"
68719478129,IDENTIFIER,0,,,reliabilityMap,28,"Map<string, __ecma.Number>;__ecma.Map",147,reliabilityMap,,,2,,"Map<string, __ecma.Number>"
68719478130,IDENTIFIER,1,,,date,47,,147,date,,,3,__ecma.String,__ecma.String
68719478131,IDENTIFIER,1,,,_tmp_16,8,,148,_tmp_16,,,1,,ANY
68719478132,IDENTIFIER,1,,,maintainabilityMap,32,"Map<string, __ecma.Number>;__ecma.Map",148,maintainabilityMap,,,1,"Map<string, __ecma.Number>","Map<string, __ecma.Number>"
68719478133,IDENTIFIER,0,,,maintainabilityMap,32,"Map<string, __ecma.Number>;__ecma.Map",148,maintainabilityMap,,,2,,"Map<string, __ecma.Number>"
68719478134,IDENTIFIER,1,,,date,55,,148,date,,,3,__ecma.String,__ecma.String
68719478135,IDENTIFIER,1,,,_tmp_16,8,,149,_tmp_16,,,1,,ANY
68719478136,IDENTIFIER,1,,,securityMap,25,"Map<string, __ecma.Number>;__ecma.Map",149,securityMap,,,1,"Map<string, __ecma.Number>","Map<string, __ecma.Number>"
68719478137,IDENTIFIER,0,,,securityMap,25,"Map<string, __ecma.Number>;__ecma.Map",149,securityMap,,,2,,"Map<string, __ecma.Number>"
68719478138,IDENTIFIER,1,,,date,41,,149,date,,,3,__ecma.String,__ecma.String
68719478139,IDENTIFIER,-1,,,_tmp_16,20,,141,_tmp_16,,,9,,ANY
68719478140,IDENTIFIER,1,,,projectId,10,__ecma.Number;parseInt:<returnValue>,13,projectId,,,1,__ecma.Number,__ecma.Number
68719478141,IDENTIFIER,1,,,req,31,,13,req,,,1,"Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>",express:Request
68719478142,IDENTIFIER,1,,,days,10,,14,days,,,1,__ecma.Number,__ecma.Number
68719478143,IDENTIFIER,1,,,req,26,,14,req,,,1,"Request<ParamsDictionary, ANY, ANY, ParsedQs, Record<string, ANY>>",express:Request
68719478144,IDENTIFIER,1,,,projectId,14,__ecma.Number;parseInt:<returnValue>,16,projectId,,,1,__ecma.Number,__ecma.Number
68719478145,IDENTIFIER,1,,,_tmp_0,13,,17,_tmp_0,,,1,,express:Response:status:<returnValue>
68719478146,IDENTIFIER,1,,,res,13,,17,res,,,1,"Response<any, Record<string, ANY>>",express:Response
68719478147,IDENTIFIER,0,,,res,13,,17,res,,,2,,express:Response
68719478148,IDENTIFIER,0,,,_tmp_0,13,,17,_tmp_0,,,2,,express:Response:status:<returnValue>
68719478149,IDENTIFIER,1,,,_tmp_1,8,,18,_tmp_1,,,1,,ANY
68719478150,IDENTIFIER,1,,,_tmp_1,8,,19,_tmp_1,,,1,,ANY
68719478151,IDENTIFIER,-1,,,_tmp_1,34,,17,_tmp_1,,,3,,ANY
68719478152,IDENTIFIER,1,,,pool,10,Pool;pg:Pool;Pool | __ecma.Null;__ecma.Null,23,pool,,,1,Pool,Pool
68719478153,IDENTIFIER,-1,,,getPool,17,,23,getPool,,,1,() => Pool,() => Pool
68719478154,IDENTIFIER,0,,,this,17,controllers/healthScoreController.ts::program,23,this,,,2,,controllers/healthScoreController.ts::program
68719478155,IDENTIFIER,1,,,_tmp_9,10,,26,_tmp_9,,,1,,ANY
68719478156,IDENTIFIER,1,,,_tmp_2,26,,33,_tmp_2,,,1,,__ecma.Array
68719478157,IDENTIFIER,1,,,_tmp_2,6,,35,_tmp_2,,,1,,__ecma.Array
68719478158,IDENTIFIER,0,,,_tmp_2,6,,35,_tmp_2,,,2,,__ecma.Array
68719478159,IDENTIFIER,1,,,pool,6,Pool;pg:Pool;Pool | __ecma.Null;__ecma.Null,35,pool,,,1,Pool,Pool
68719478160,IDENTIFIER,0,,,pool,6,Pool;pg:Pool;Pool | __ecma.Null;__ecma.Null,35,pool,,,2,,Pool
68719478161,IDENTIFIER,2,,,days,60,,41,days,,,2,__ecma.Number,__ecma.Number
68719478162,IDENTIFIER,1,,,_tmp_3,9,,44,_tmp_3,,,1,,__ecma.Array
68719478163,IDENTIFIER,1,,,_tmp_3,10,,44,_tmp_3,,,1,,__ecma.Array
68719478164,IDENTIFIER,0,,,_tmp_3,10,,44,_tmp_3,,,2,,__ecma.Array
68719478165,IDENTIFIER,1,,,projectId,10,__ecma.Number;parseInt:<returnValue>,44,projectId,,,3,__ecma.Number,__ecma.Number
68719478166,IDENTIFIER,-1,,,_tmp_3,9,,44,_tmp_3,,,3,,__ecma.Array
68719478167,IDENTIFIER,1,,,_tmp_2,6,,47,_tmp_2,,,1,,__ecma.Array
68719478168,IDENTIFIER,0,,,_tmp_2,6,,47,_tmp_2,,,2,,__ecma.Array
68719478169,IDENTIFIER,1,,,pool,6,Pool;pg:Pool;Pool | __ecma.Null;__ecma.Null,47,pool,,,1,Pool,Pool
68719478170,IDENTIFIER,0,,,pool,6,Pool;pg:Pool;Pool | __ecma.Null;__ecma.Null,47,pool,,,2,,Pool
68719478171,IDENTIFIER,2,,,days,60,,53,days,,,2,__ecma.Number,__ecma.Number
68719478172,IDENTIFIER,1,,,_tmp_4,9,,56,_tmp_4,,,1,,__ecma.Array
68719478173,IDENTIFIER,1,,,_tmp_4,10,,56,_tmp_4,,,1,,__ecma.Array
68719478174,IDENTIFIER,0,,,_tmp_4,10,,56,_tmp_4,,,2,,__ecma.Array
68719478175,IDENTIFIER,1,,,projectId,10,__ecma.Number;parseInt:<returnValue>,56,projectId,,,3,__ecma.Number,__ecma.Number
68719478176,IDENTIFIER,-1,,,_tmp_4,9,,56,_tmp_4,,,3,,__ecma.Array
68719478177,IDENTIFIER,1,,,_tmp_2,6,,59,_tmp_2,,,1,,__ecma.Array
68719478178,IDENTIFIER,0,,,_tmp_2,6,,59,_tmp_2,,,2,,__ecma.Array
68719478179,IDENTIFIER,1,,,pool,6,Pool;pg:Pool;Pool | __ecma.Null;__ecma.Null,59,pool,,,1,Pool,Pool
68719478180,IDENTIFIER,0,,,pool,6,Pool;pg:Pool;Pool | __ecma.Null;__ecma.Null,59,pool,,,2,,Pool
68719478181,IDENTIFIER,2,,,days,60,,65,days,,,2,__ecma.Number,__ecma.Number
68719478182,IDENTIFIER,1,,,_tmp_5,9,,68,_tmp_5,,,1,,__ecma.Array
68719478183,IDENTIFIER,1,,,_tmp_5,10,,68,_tmp_5,,,1,,__ecma.Array
68719478184,IDENTIFIER,0,,,_tmp_5,10,,68,_tmp_5,,,2,,__ecma.Array
68719478185,IDENTIFIER,1,,,projectId,10,__ecma.Number;parseInt:<returnValue>,68,projectId,,,3,__ecma.Number,__ecma.Number
68719478186,IDENTIFIER,-1,,,_tmp_5,9,,68,_tmp_5,,,3,,__ecma.Array
68719478187,IDENTIFIER,1,,,_tmp_2,6,,71,_tmp_2,,,1,,__ecma.Array
68719478188,IDENTIFIER,0,,,_tmp_2,6,,71,_tmp_2,,,2,,__ecma.Array
68719478189,IDENTIFIER,1,,,pool,6,Pool;pg:Pool;Pool | __ecma.Null;__ecma.Null,71,pool,,,1,Pool,Pool
68719478190,IDENTIFIER,0,,,pool,6,Pool;pg:Pool;Pool | __ecma.Null;__ecma.Null,71,pool,,,2,,Pool
68719478191,IDENTIFIER,2,,,days,60,,77,days,,,2,__ecma.Number,__ecma.Number
68719478192,IDENTIFIER,1,,,_tmp_6,9,,80,_tmp_6,,,1,,__ecma.Array
68719478193,IDENTIFIER,1,,,_tmp_6,10,,80,_tmp_6,,,1,,__ecma.Array
68719478194,IDENTIFIER,0,,,_tmp_6,10,,80,_tmp_6,,,2,,__ecma.Array
68719478195,IDENTIFIER,1,,,projectId,10,__ecma.Number;parseInt:<returnValue>,80,projectId,,,3,__ecma.Number,__ecma.Number
68719478196,IDENTIFIER,-1,,,_tmp_6,9,,80,_tmp_6,,,3,,__ecma.Array
68719478197,IDENTIFIER,1,,,_tmp_2,6,,83,_tmp_2,,,1,,__ecma.Array
68719478198,IDENTIFIER,0,,,_tmp_2,6,,83,_tmp_2,,,2,,__ecma.Array
68719478199,IDENTIFIER,1,,,pool,6,Pool;pg:Pool;Pool | __ecma.Null;__ecma.Null,83,pool,,,1,Pool,Pool
68719478200,IDENTIFIER,0,,,pool,6,Pool;pg:Pool;Pool | __ecma.Null;__ecma.Null,83,pool,,,2,,Pool
68719478201,IDENTIFIER,2,,,days,60,,89,days,,,2,__ecma.Number,__ecma.Number
68719478202,IDENTIFIER,1,,,_tmp_7,9,,92,_tmp_7,,,1,,__ecma.Array
68719478203,IDENTIFIER,1,,,_tmp_7,10,,92,_tmp_7,,,1,,__ecma.Array
68719478204,IDENTIFIER,0,,,_tmp_7,10,,92,_tmp_7,,,2,,__ecma.Array
68719478205,IDENTIFIER,1,,,projectId,10,__ecma.Number;parseInt:<returnValue>,92,projectId,,,3,__ecma.Number,__ecma.Number
68719478206,IDENTIFIER,-1,,,_tmp_7,9,,92,_tmp_7,,,3,,__ecma.Array
68719478207,IDENTIFIER,1,,,_tmp_2,6,,95,_tmp_2,,,1,,__ecma.Array
68719478208,IDENTIFIER,0,,,_tmp_2,6,,95,_tmp_2,,,2,,__ecma.Array
68719478209,IDENTIFIER,1,,,pool,6,Pool;pg:Pool;Pool | __ecma.Null;__ecma.Null,95,pool,,,1,Pool,Pool
68719478210,IDENTIFIER,0,,,pool,6,Pool;pg:Pool;Pool | __ecma.Null;__ecma.Null,95,pool,,,2,,Pool
68719478211,IDENTIFIER,2,,,days,60,,101,days,,,2,__ecma.Number,__ecma.Number
68719478212,IDENTIFIER,1,,,_tmp_8,9,,104,_tmp_8,,,1,,__ecma.Array
68719478213,IDENTIFIER,1,,,_tmp_8,10,,104,_tmp_8,,,1,,__ecma.Array
68719478214,IDENTIFIER,0,,,_tmp_8,10,,104,_tmp_8,,,2,,__ecma.Array
68719478215,IDENTIFIER,1,,,projectId,10,__ecma.Number;parseInt:<returnValue>,104,projectId,,,3,__ecma.Number,__ecma.Number
68719478216,IDENTIFIER,-1,,,_tmp_8,9,,104,_tmp_8,,,3,,__ecma.Array
68719478217,IDENTIFIER,-1,,,_tmp_2,26,,33,_tmp_2,,,8,,__ecma.Array
68719478218,IDENTIFIER,1,,,issueHistory,6,,27,issueHistory,,,1,QueryResult<any>,QueryResult<any>
68719478219,IDENTIFIER,1,,,_tmp_9,6,,27,_tmp_9,,,1,,ANY
68719478220,IDENTIFIER,1,,,mrHistory,6,,28,mrHistory,,,1,QueryResult<any>,QueryResult<any>
68719478221,IDENTIFIER,1,,,_tmp_9,6,,28,_tmp_9,,,1,,ANY
68719478222,IDENTIFIER,1,,,commitHistory,6,,29,commitHistory,,,1,QueryResult<any>,QueryResult<any>
68719478223,IDENTIFIER,1,,,_tmp_9,6,,29,_tmp_9,,,1,,ANY
68719478224,IDENTIFIER,1,,,reliabilityHistory,6,,30,reliabilityHistory,,,1,QueryResult<any>,QueryResult<any>
68719478225,IDENTIFIER,1,,,_tmp_9,6,,30,_tmp_9,,,1,,ANY
68719478226,IDENTIFIER,1,,,maintainabilityHistory,6,,31,maintainabilityHistory,,,1,QueryResult<any>,QueryResult<any>
68719478227,IDENTIFIER,1,,,_tmp_9,6,,31,_tmp_9,,,1,,ANY
68719478228,IDENTIFIER,1,,,securityHistory,6,,32,securityHistory,,,1,QueryResult<any>,QueryResult<any>
68719478229,IDENTIFIER,1,,,_tmp_9,6,,32,_tmp_9,,,1,,ANY
68719478230,IDENTIFIER,-1,,,_tmp_9,10,,26,_tmp_9,,,8,,ANY
68719478231,IDENTIFIER,1,,,allDates,10,Set<string>;__ecma.Set,108,allDates,,,1,Set<string>,ANY
68719478232,IDENTIFIER,1,,,_tmp_10,21,,108,_tmp_10,,,1,,__ecma.Set
68719478233,IDENTIFIER,-1,,,Set,25,,108,Set,,,1,SetConstructor,SetConstructor
68719478234,IDENTIFIER,0,,,_tmp_10,21,,108,_tmp_10,,,2,,__ecma.Set
68719478235,IDENTIFIER,-1,,,_tmp_10,21,,108,_tmp_10,,,3,,__ecma.Set
68719478236,IDENTIFIER,1,,,addDates,10,,109,addDates,,,1,(history: __ecma.Array; }) => ANY,(history: __ecma.Array; }) => ANY
68719478237,IDENTIFIER,-1,,,addDates,4,,115,addDates,,,1,(history: __ecma.Array; }) => ANY,(history: __ecma.Array; }) => ANY
68719478238,IDENTIFIER,0,,,this,4,controllers/healthScoreController.ts::program,115,this,,,2,,controllers/healthScoreController.ts::program
68719478239,IDENTIFIER,1,,,issueHistory,13,,115,issueHistory,,,3,QueryResult<any>,QueryResult<any>
68719478240,IDENTIFIER,-1,,,addDates,4,,116,addDates,,,1,(history: __ecma.Array; }) => ANY,(history: __ecma.Array; }) => ANY
68719478241,IDENTIFIER,0,,,this,4,controllers/healthScoreController.ts::program,116,this,,,2,,controllers/healthScoreController.ts::program
68719478242,IDENTIFIER,1,,,mrHistory,13,,116,mrHistory,,,3,QueryResult<any>,QueryResult<any>
68719478243,IDENTIFIER,-1,,,addDates,4,,117,addDates,,,1,(history: __ecma.Array; }) => ANY,(history: __ecma.Array; }) => ANY
68719478244,IDENTIFIER,0,,,this,4,controllers/healthScoreController.ts::program,117,this,,,2,,controllers/healthScoreController.ts::program
68719478245,IDENTIFIER,1,,,commitHistory,13,,117,commitHistory,,,3,QueryResult<any>,QueryResult<any>
68719478246,IDENTIFIER,-1,,,addDates,4,,118,addDates,,,1,(history: __ecma.Array; }) => ANY,(history: __ecma.Array; }) => ANY
68719478247,IDENTIFIER,0,,,this,4,controllers/healthScoreController.ts::program,118,this,,,2,,controllers/healthScoreController.ts::program
68719478248,IDENTIFIER,1,,,reliabilityHistory,13,,118,reliabilityHistory,,,3,QueryResult<any>,QueryResult<any>
68719478249,IDENTIFIER,-1,,,addDates,4,,119,addDates,,,1,(history: __ecma.Array; }) => ANY,(history: __ecma.Array; }) => ANY
68719478250,IDENTIFIER,0,,,this,4,controllers/healthScoreController.ts::program,119,this,,,2,,controllers/healthScoreController.ts::program
68719478251,IDENTIFIER,1,,,maintainabilityHistory,13,,119,maintainabilityHistory,,,3,QueryResult<any>,QueryResult<any>
68719478252,IDENTIFIER,-1,,,addDates,4,,120,addDates,,,1,(history: __ecma.Array; }) => ANY,(history: __ecma.Array; }) => ANY
68719478253,IDENTIFIER,0,,,this,4,controllers/healthScoreController.ts::program,120,this,,,2,,controllers/healthScoreController.ts::program
68719478254,IDENTIFIER,1,,,securityHistory,13,,120,securityHistory,,,3,QueryResult<any>,QueryResult<any>
68719478255,IDENTIFIER,1,,,createDateMap,10,,123,createDateMap,,,1,"(history: __ecma.Array; }) => Map<string, __ecma.Number>","(history: __ecma.Array; }) => Map<string, __ecma.Number>"
68719478256,IDENTIFIER,1,,,issueMap,10,"Map<string, __ecma.Number>;__ecma.Map",131,issueMap,,,1,"Map<string, __ecma.Number>","Map<string, __ecma.Number>"
68719478257,IDENTIFIER,-1,,,createDateMap,21,,131,createDateMap,,,1,"(history: __ecma.Array; }) => Map<string, __ecma.Number>","(history: __ecma.Array; }) => Map<string, __ecma.Number>"
68719478258,IDENTIFIER,0,,,this,21,controllers/healthScoreController.ts::program,131,this,,,2,,controllers/healthScoreController.ts::program
68719478259,IDENTIFIER,1,,,issueHistory,35,,131,issueHistory,,,3,QueryResult<any>,QueryResult<any>
68719478260,IDENTIFIER,1,,,mrMap,10,"Map<string, __ecma.Number>;__ecma.Map",132,mrMap,,,1,"Map<string, __ecma.Number>","Map<string, __ecma.Number>"
68719478261,IDENTIFIER,-1,,,createDateMap,18,,132,createDateMap,,,1,"(history: __ecma.Array; }) => Map<string, __ecma.Number>","(history: __ecma.Array; }) => Map<string, __ecma.Number>"
68719478262,IDENTIFIER,0,,,this,18,controllers/healthScoreController.ts::program,132,this,,,2,,controllers/healthScoreController.ts::program
68719478263,IDENTIFIER,1,,,mrHistory,32,,132,mrHistory,,,3,QueryResult<any>,QueryResult<any>
68719478264,IDENTIFIER,1,,,commitMap,10,"Map<string, __ecma.Number>;__ecma.Map",133,commitMap,,,1,"Map<string, __ecma.Number>","Map<string, __ecma.Number>"
68719478265,IDENTIFIER,-1,,,createDateMap,22,,133,createDateMap,,,1,"(history: __ecma.Array; }) => Map<string, __ecma.Number>","(history: __ecma.Array; }) => Map<string, __ecma.Number>"
68719478266,IDENTIFIER,0,,,this,22,controllers/healthScoreController.ts::program,133,this,,,2,,controllers/healthScoreController.ts::program
68719478267,IDENTIFIER,1,,,commitHistory,36,,133,commitHistory,,,3,QueryResult<any>,QueryResult<any>
68719478268,IDENTIFIER,1,,,reliabilityMap,10,"Map<string, __ecma.Number>;__ecma.Map",134,reliabilityMap,,,1,"Map<string, __ecma.Number>","Map<string, __ecma.Number>"
68719478269,IDENTIFIER,-1,,,createDateMap,27,,134,createDateMap,,,1,"(history: __ecma.Array; }) => Map<string, __ecma.Number>","(history: __ecma.Array; }) => Map<string, __ecma.Number>"
68719478270,IDENTIFIER,0,,,this,27,controllers/healthScoreController.ts::program,134,this,,,2,,controllers/healthScoreController.ts::program
68719478271,IDENTIFIER,1,,,reliabilityHistory,41,,134,reliabilityHistory,,,3,QueryResult<any>,QueryResult<any>
68719478272,IDENTIFIER,1,,,maintainabilityMap,10,"Map<string, __ecma.Number>;__ecma.Map",135,maintainabilityMap,,,1,"Map<string, __ecma.Number>","Map<string, __ecma.Number>"
68719478273,IDENTIFIER,-1,,,createDateMap,31,,135,createDateMap,,,1,"(history: __ecma.Array; }) => Map<string, __ecma.Number>","(history: __ecma.Array; }) => Map<string, __ecma.Number>"
68719478274,IDENTIFIER,0,,,this,31,controllers/healthScoreController.ts::program,135,this,,,2,,controllers/healthScoreController.ts::program
