111669150192,METHOD_PARAMETER_IN,,d,70,,BY_VALUE,1,false,269,d,,,1,__ecma.Number,__ecma.Number
111669150193,METHOD_PARAMETER_IN,,this,29,services/doraMetrics/doraTrendsService.ts::program,BY_VALUE,0,false,281,this,,,0,,services/doraMetrics/doraTrendsService.ts::program
111669150194,METHOD_PARAMETER_IN,,a,30,,BY_VALUE,1,false,281,a,,,1,__ecma.Number,__ecma.Number
111669150195,METHOD_PARAMETER_IN,,b,33,,BY_VALUE,2,false,281,b,,,2,__ecma.Number,__ecma.Number
111669150196,METHOD_PARAMETER_IN,,this,23,services/doraMetrics/doraTrendsService.ts::program,BY_VALUE,0,false,284,this,,,0,,services/doraMetrics/doraTrendsService.ts::program
111669150197,METHOD_PARAMETER_IN,,a,24,,BY_VALUE,1,false,284,a,,,1,__ecma.Number,__ecma.Number
111669150198,METHOD_PARAMETER_IN,,b,27,,BY_VALUE,2,false,284,b,,,2,__ecma.Number,__ecma.Number
111669150199,METHOD_PARAMETER_IN,,this,26,services/doraMetrics/doraTrendsService.ts::program,BY_VALUE,0,false,287,this,,,0,,services/doraMetrics/doraTrendsService.ts::program
111669150200,METHOD_PARAMETER_IN,,a,27,,BY_VALUE,1,false,287,a,,,1,__ecma.Number,__ecma.Number
111669150201,METHOD_PARAMETER_IN,,b,30,,BY_VALUE,2,false,287,b,,,2,__ecma.Number,__ecma.Number
111669150202,METHOD_PARAMETER_IN,,this,26,services/doraMetrics/doraTrendsService.ts::program,BY_VALUE,0,false,290,this,,,0,,services/doraMetrics/doraTrendsService.ts::program
111669150203,METHOD_PARAMETER_IN,,a,27,,BY_VALUE,1,false,290,a,,,1,__ecma.Number,__ecma.Number
111669150204,METHOD_PARAMETER_IN,,b,30,,BY_VALUE,2,false,290,b,,,2,__ecma.Number,__ecma.Number
111669150205,METHOD_PARAMETER_IN,,this,29,services/doraMetrics/doraTrendsService.ts::program,BY_VALUE,0,false,82,this,,,0,,services/doraMetrics/doraTrendsService.ts::program
111669150206,METHOD_PARAMETER_IN,,projectId: number,2,,BY_VALUE,1,false,83,projectId,,,1,__ecma.Number,__ecma.Number
111669150207,METHOD_PARAMETER_IN,,granularity: 'weekly' | 'monthly' | 'yearly' = 'monthly',2,,BY_VALUE,2,false,84,granularity: 'weekly' | 'monthly' | 'yearly',,,2,ANY,ANY
111669150208,METHOD_PARAMETER_IN,,periods: number = 12,2,,BY_VALUE,3,false,85,periods: number,,,3,__ecma.Number,__ecma.Number
111669150209,METHOD_PARAMETER_IN,,offset: number = 0,2,,BY_VALUE,4,false,86,offset: number,,,4,__ecma.Number,__ecma.Number
111669150210,METHOD_PARAMETER_IN,,this,0,services/doraMetrics/doraTrendsService.ts::program,BY_VALUE,0,false,1,this,,,0,,services/doraMetrics/doraTrendsService.ts::program
111669150211,METHOD_PARAMETER_IN,,this,0,services/doraMetrics/weeklyDoraSnapshotService.ts::program:WeeklyDoraSnapshot,BY_VALUE,0,false,6,this,,,0,,services/doraMetrics/weeklyDoraSnapshotService.ts::program:WeeklyDoraSnapshot
111669150212,METHOD_PARAMETER_IN,,this,38,services/doraMetrics/weeklyDoraSnapshotService.ts::program,BY_VALUE,0,false,24,this,,,0,,services/doraMetrics/weeklyDoraSnapshotService.ts::program
111669150213,METHOD_PARAMETER_IN,,projectId: number,2,,BY_VALUE,1,false,25,projectId,,,1,__ecma.Number,__ecma.Number
111669150214,METHOD_PARAMETER_IN,,weekStartDate: Date,2,DateConstructor;Date,BY_VALUE,2,false,26,weekStartDate,,,2,Date,DateConstructor
111669150215,METHOD_PARAMETER_IN,,weekEndDate: Date,2,DateConstructor;Date,BY_VALUE,3,false,27,weekEndDate,,,3,Date,DateConstructor
111669150216,METHOD_PARAMETER_IN,,this,45,services/doraMetrics/weeklyDoraSnapshotService.ts::program,BY_VALUE,0,false,149,this,,,0,,services/doraMetrics/weeklyDoraSnapshotService.ts::program
111669150217,METHOD_PARAMETER_IN,,row,45,,BY_VALUE,1,false,149,row,,,1,ANY,ANY
111669150218,METHOD_PARAMETER_IN,,this,49,services/doraMetrics/weeklyDoraSnapshotService.ts::program,BY_VALUE,0,false,138,this,,,0,,services/doraMetrics/weeklyDoraSnapshotService.ts::program
111669150219,METHOD_PARAMETER_IN,,weekStartDate: Date,2,DateConstructor;Date,BY_VALUE,1,false,139,weekStartDate,,,1,Date,DateConstructor
111669150220,METHOD_PARAMETER_IN,,weekEndDate: Date,2,DateConstructor;Date,BY_VALUE,2,false,140,weekEndDate,,,2,Date,DateConstructor
111669150221,METHOD_PARAMETER_IN,,this,36,services/doraMetrics/weeklyDoraSnapshotService.ts::program,BY_VALUE,0,false,168,this,,,0,,services/doraMetrics/weeklyDoraSnapshotService.ts::program
111669150222,METHOD_PARAMETER_IN,,this,40,services/doraMetrics/weeklyDoraSnapshotService.ts::program,BY_VALUE,0,false,192,this,,,0,,services/doraMetrics/weeklyDoraSnapshotService.ts::program
111669150223,METHOD_PARAMETER_IN,,this,44,services/doraMetrics/weeklyDoraSnapshotService.ts::program,BY_VALUE,0,false,203,this,,,0,,services/doraMetrics/weeklyDoraSnapshotService.ts::program
111669150224,METHOD_PARAMETER_IN,,projectId: number,2,,BY_VALUE,1,false,204,projectId,,,1,__ecma.Number,__ecma.Number
111669150225,METHOD_PARAMETER_IN,,limit: number = 12,2,,BY_VALUE,2,false,205,limit: number,,,2,__ecma.Number,__ecma.Number
111669150226,METHOD_PARAMETER_IN,,this,0,services/doraMetrics/weeklyDoraSnapshotService.ts::program,BY_VALUE,0,false,1,this,,,0,,services/doraMetrics/weeklyDoraSnapshotService.ts::program
111669150227,METHOD_PARAMETER_IN,,this,15,services/gitlab/gitLabCommitService.ts::program:GitLabCommitService,BY_VALUE,0,false,9,this,,,0,,services/gitlab/gitLabCommitService.ts::program:GitLabCommitService
111669150228,METHOD_PARAMETER_IN,,projectId: number,4,,BY_VALUE,1,false,10,projectId,,,1,__ecma.Number,__ecma.Number
111669150229,METHOD_PARAMETER_IN,,since?: string,4,,BY_VALUE,2,false,11,since,,,2,__ecma.String,__ecma.String
111669150230,METHOD_PARAMETER_IN,,perPage: number = 100,4,,BY_VALUE,3,false,12,perPage: number,,,3,__ecma.Number,__ecma.Number
111669150231,METHOD_PARAMETER_IN,,this,14,services/gitlab/gitLabCommitService.ts::program:GitLabCommitService,BY_VALUE,0,false,39,this,,,0,,services/gitlab/gitLabCommitService.ts::program:GitLabCommitService
111669150232,METHOD_PARAMETER_IN,,projectId: number,21,,BY_VALUE,1,false,39,projectId,,,1,__ecma.Number,__ecma.Number
111669150233,METHOD_PARAMETER_IN,,sha: string,40,,BY_VALUE,2,false,39,sha,,,2,__ecma.String,__ecma.String
111669150234,METHOD_PARAMETER_IN,,this,19,services/gitlab/gitLabCommitService.ts::program:GitLabCommitService,BY_VALUE,0,false,61,this,,,0,,services/gitlab/gitLabCommitService.ts::program:GitLabCommitService
111669150235,METHOD_PARAMETER_IN,,projectId: number,4,,BY_VALUE,1,false,62,projectId,,,1,__ecma.Number,__ecma.Number
111669150236,METHOD_PARAMETER_IN,,since?: string,4,,BY_VALUE,2,false,63,since,,,2,__ecma.String,__ecma.String
111669150237,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitLabCommitService.ts::program:GitLabCommitService,BY_VALUE,0,false,5,this,,,0,,services/gitlab/gitLabCommitService.ts::program:GitLabCommitService
111669150238,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitLabCommitService.ts::program,BY_VALUE,0,false,1,this,,,0,,services/gitlab/gitLabCommitService.ts::program
111669150239,METHOD_PARAMETER_IN,,this,21,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService,BY_VALUE,0,false,10,this,,,0,,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService
111669150240,METHOD_PARAMETER_IN,,projectId: number,28,,BY_VALUE,1,false,10,projectId,,,1,__ecma.Number,__ecma.Number
111669150241,METHOD_PARAMETER_IN,,this,18,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService,BY_VALUE,0,false,36,this,,,0,,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService
111669150242,METHOD_PARAMETER_IN,,projectId: number,25,,BY_VALUE,1,false,36,projectId,,,1,__ecma.Number,__ecma.Number
111669150243,METHOD_PARAMETER_IN,,state: 'opened' | 'closed' | 'all',44,,BY_VALUE,2,false,36,state,,,2,ANY,ANY
111669150244,METHOD_PARAMETER_IN,,this,20,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService,BY_VALUE,0,false,58,this,,,0,,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService
111669150245,METHOD_PARAMETER_IN,,projectId: number,4,,BY_VALUE,1,false,59,projectId,,,1,__ecma.Number,__ecma.Number
111669150246,METHOD_PARAMETER_IN,,closedAfter?: string,4,,BY_VALUE,2,false,60,closedAfter,,,2,__ecma.String,__ecma.String
111669150247,METHOD_PARAMETER_IN,,maxResults: number = 10000,4,,BY_VALUE,3,false,61,maxResults: number,,,3,__ecma.Number,__ecma.Number
111669150248,METHOD_PARAMETER_IN,,this,20,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService,BY_VALUE,0,false,131,this,,,0,,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService
111669150249,METHOD_PARAMETER_IN,,projectId: number,4,,BY_VALUE,1,false,132,projectId,,,1,__ecma.Number,__ecma.Number
111669150250,METHOD_PARAMETER_IN,,createdAfter: string,4,,BY_VALUE,2,false,133,createdAfter,,,2,__ecma.String,__ecma.String
111669150251,METHOD_PARAMETER_IN,,maxResults: number = 10000,4,,BY_VALUE,3,false,134,maxResults: number,,,3,__ecma.Number,__ecma.Number
111669150252,METHOD_PARAMETER_IN,,this,21,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService,BY_VALUE,0,false,179,this,,,0,,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService
111669150253,METHOD_PARAMETER_IN,,projectId: number,4,,BY_VALUE,1,false,180,projectId,,,1,__ecma.Number,__ecma.Number
111669150254,METHOD_PARAMETER_IN,,labels: string[],4,,BY_VALUE,2,false,181,labels,,,2,__ecma.Array,__ecma.Array
111669150255,METHOD_PARAMETER_IN,,createdAfter?: string,4,,BY_VALUE,3,false,182,createdAfter,,,3,__ecma.String,__ecma.String
111669150256,METHOD_PARAMETER_IN,,state: 'opened' | 'closed' | 'all' = 'all',4,,BY_VALUE,4,false,183,state: 'opened' | 'closed' | 'all',,,4,ANY,ANY
111669150257,METHOD_PARAMETER_IN,,this,18,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService,BY_VALUE,0,false,209,this,,,0,,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService
111669150258,METHOD_PARAMETER_IN,,projectId: number,25,,BY_VALUE,1,false,209,projectId,,,1,__ecma.Number,__ecma.Number
111669150259,METHOD_PARAMETER_IN,,maxResults: number = 10000,44,,BY_VALUE,2,false,209,maxResults: number,,,2,__ecma.Number,__ecma.Number
111669150260,METHOD_PARAMETER_IN,,this,24,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService,BY_VALUE,0,false,253,this,,,0,,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService
111669150261,METHOD_PARAMETER_IN,,projectId: number,31,,BY_VALUE,1,false,253,projectId,,,1,__ecma.Number,__ecma.Number
111669150262,METHOD_PARAMETER_IN,,issueIid: number,50,,BY_VALUE,2,false,253,issueIid,,,2,__ecma.Number,__ecma.Number
111669150263,METHOD_PARAMETER_IN,,this,21,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService,BY_VALUE,0,false,270,this,,,0,,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService
111669150264,METHOD_PARAMETER_IN,,projectId: number,28,,BY_VALUE,1,false,270,projectId,,,1,__ecma.Number,__ecma.Number
111669150265,METHOD_PARAMETER_IN,,issueIid: number,47,,BY_VALUE,2,false,270,issueIid,,,2,__ecma.Number,__ecma.Number
111669150266,METHOD_PARAMETER_IN,,this,18,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService,BY_VALUE,0,false,287,this,,,0,,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService
111669150267,METHOD_PARAMETER_IN,,projectId: number,25,,BY_VALUE,1,false,287,projectId,,,1,__ecma.Number,__ecma.Number
111669150268,METHOD_PARAMETER_IN,,issueIid: number,44,,BY_VALUE,2,false,287,issueIid,,,2,__ecma.Number,__ecma.Number
111669150269,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService,BY_VALUE,0,false,6,this,,,0,,services/gitlab/gitLabIssueService.ts::program:GitLabIssueService
111669150270,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitLabIssueService.ts::program,BY_VALUE,0,false,1,this,,,0,,services/gitlab/gitLabIssueService.ts::program
111669150271,METHOD_PARAMETER_IN,,this,28,services/gitlab/gitLabMRService.ts::program:GitLabMRService,BY_VALUE,0,false,9,this,,,0,,services/gitlab/gitLabMRService.ts::program:GitLabMRService
111669150272,METHOD_PARAMETER_IN,,projectId: number,35,,BY_VALUE,1,false,9,projectId,,,1,__ecma.Number,__ecma.Number
111669150273,METHOD_PARAMETER_IN,,this,15,services/gitlab/gitLabMRService.ts::program:GitLabMRService,BY_VALUE,0,false,31,this,,,0,,services/gitlab/gitLabMRService.ts::program:GitLabMRService
111669150274,METHOD_PARAMETER_IN,,projectId: number,22,,BY_VALUE,1,false,31,projectId,,,1,__ecma.Number,__ecma.Number
111669150275,METHOD_PARAMETER_IN,,state: 'opened' | 'closed' | 'merged' | 'all' = 'opened',41,,BY_VALUE,2,false,31,state: 'opened' | 'closed' | 'merged' | 'all',,,2,ANY,ANY
111669150276,METHOD_PARAMETER_IN,,this,15,services/gitlab/gitLabMRService.ts::program:GitLabMRService,BY_VALUE,0,false,56,this,,,0,,services/gitlab/gitLabMRService.ts::program:GitLabMRService
111669150277,METHOD_PARAMETER_IN,,projectId: number,22,,BY_VALUE,1,false,56,projectId,,,1,__ecma.Number,__ecma.Number
111669150278,METHOD_PARAMETER_IN,,perPage: number = 500,41,,BY_VALUE,2,false,56,perPage: number,,,2,__ecma.Number,__ecma.Number
111669150279,METHOD_PARAMETER_IN,,this,17,services/gitlab/gitLabMRService.ts::program:GitLabMRService,BY_VALUE,0,false,78,this,,,0,,services/gitlab/gitLabMRService.ts::program:GitLabMRService
111669150280,METHOD_PARAMETER_IN,,projectId: number,4,,BY_VALUE,1,false,79,projectId,,,1,__ecma.Number,__ecma.Number
111669150281,METHOD_PARAMETER_IN,,mergedAfter?: string,4,,BY_VALUE,2,false,80,mergedAfter,,,2,__ecma.String,__ecma.String
111669150282,METHOD_PARAMETER_IN,,perPage: number = 500,4,,BY_VALUE,3,false,81,perPage: number,,,3,__ecma.Number,__ecma.Number
111669150283,METHOD_PARAMETER_IN,,this,17,services/gitlab/gitLabMRService.ts::program:GitLabMRService,BY_VALUE,0,false,110,this,,,0,,services/gitlab/gitLabMRService.ts::program:GitLabMRService
111669150284,METHOD_PARAMETER_IN,,projectId: number,4,,BY_VALUE,1,false,111,projectId,,,1,__ecma.Number,__ecma.Number
111669150285,METHOD_PARAMETER_IN,,createdAfter: string,4,,BY_VALUE,2,false,112,createdAfter,,,2,__ecma.String,__ecma.String
111669150286,METHOD_PARAMETER_IN,,perPage: number = 500,4,,BY_VALUE,3,false,113,perPage: number,,,3,__ecma.Number,__ecma.Number
111669150287,METHOD_PARAMETER_IN,,this,15,services/gitlab/gitLabMRService.ts::program:GitLabMRService,BY_VALUE,0,false,136,this,,,0,,services/gitlab/gitLabMRService.ts::program:GitLabMRService
111669150288,METHOD_PARAMETER_IN,,projectId: number,22,,BY_VALUE,1,false,136,projectId,,,1,__ecma.Number,__ecma.Number
111669150289,METHOD_PARAMETER_IN,,mrIid: number,41,,BY_VALUE,2,false,136,mrIid,,,2,__ecma.Number,__ecma.Number
111669150290,METHOD_PARAMETER_IN,,this,19,services/gitlab/gitLabMRService.ts::program:GitLabMRService,BY_VALUE,0,false,158,this,,,0,,services/gitlab/gitLabMRService.ts::program:GitLabMRService
111669150291,METHOD_PARAMETER_IN,,projectId: number,26,,BY_VALUE,1,false,158,projectId,,,1,__ecma.Number,__ecma.Number
111669150292,METHOD_PARAMETER_IN,,mrIid: number,45,,BY_VALUE,2,false,158,mrIid,,,2,__ecma.Number,__ecma.Number
111669150293,METHOD_PARAMETER_IN,,this,38,services/gitlab/gitLabMRService.ts::program:GitLabMRService,BY_VALUE,0,false,201,this,,,0,,services/gitlab/gitLabMRService.ts::program:GitLabMRService
111669150294,METHOD_PARAMETER_IN,,label: string,39,,BY_VALUE,1,false,201,label,,,1,__ecma.String,__ecma.String
111669150295,METHOD_PARAMETER_IN,,this,20,services/gitlab/gitLabMRService.ts::program:GitLabMRService,BY_VALUE,0,false,181,this,,,0,,services/gitlab/gitLabMRService.ts::program:GitLabMRService
111669150296,METHOD_PARAMETER_IN,,projectId: number,27,,BY_VALUE,1,false,181,projectId,,,1,__ecma.Number,__ecma.Number
111669150297,METHOD_PARAMETER_IN,,mrIid: number,46,,BY_VALUE,2,false,181,mrIid,,,2,__ecma.Number,__ecma.Number
111669150298,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitLabMRService.ts::program:GitLabMRService,BY_VALUE,0,false,5,this,,,0,,services/gitlab/gitLabMRService.ts::program:GitLabMRService
111669150299,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitLabMRService.ts::program,BY_VALUE,0,false,1,this,,,0,,services/gitlab/gitLabMRService.ts::program
111669150300,METHOD_PARAMETER_IN,,this,26,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService,BY_VALUE,0,false,10,this,,,0,,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService
111669150301,METHOD_PARAMETER_IN,,projectId: number | string,33,,BY_VALUE,1,false,10,projectId,,,1,ANY,ANY
111669150302,METHOD_PARAMETER_IN,,this,25,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService,BY_VALUE,0,false,61,this,,,0,,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService
111669150303,METHOD_PARAMETER_IN,,m: any,26,,BY_VALUE,1,false,61,m,,,1,ANY,ANY
111669150304,METHOD_PARAMETER_IN,,this,22,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService,BY_VALUE,0,false,39,this,,,0,,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService
111669150305,METHOD_PARAMETER_IN,,projectId: number | string,29,,BY_VALUE,1,false,39,projectId,,,1,ANY,ANY
111669150306,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService,BY_VALUE,0,false,4,this,,,0,,services/gitlab/gitLabMemberService.ts::program:GitLabMemberService
111669150307,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitLabMemberService.ts::program,BY_VALUE,0,false,1,this,,,0,,services/gitlab/gitLabMemberService.ts::program
111669150308,METHOD_PARAMETER_IN,,this,21,services/gitlab/gitlabAuthService.ts::program:GitLabAuthService,BY_VALUE,0,false,8,this,,,0,,services/gitlab/gitlabAuthService.ts::program:GitLabAuthService
111669150309,METHOD_PARAMETER_IN,,this,19,services/gitlab/gitlabAuthService.ts::program:GitLabAuthService,BY_VALUE,0,false,22,this,,,0,,services/gitlab/gitlabAuthService.ts::program:GitLabAuthService
111669150310,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitlabAuthService.ts::program:GitLabAuthService,BY_VALUE,0,false,4,this,,,0,,services/gitlab/gitlabAuthService.ts::program:GitLabAuthService
111669150311,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitlabAuthService.ts::program,BY_VALUE,0,false,1,this,,,0,,services/gitlab/gitlabAuthService.ts::program
111669150312,METHOD_PARAMETER_IN,,this,29,services/gitlab/gitlabClient.ts::program:GitLabClient,BY_VALUE,0,false,14,this,,,0,,services/gitlab/gitlabClient.ts::program:GitLabClient
111669150313,METHOD_PARAMETER_IN,,this,14,services/gitlab/gitlabClient.ts::program:GitLabClient,BY_VALUE,0,false,34,this,,,0,,services/gitlab/gitlabClient.ts::program:GitLabClient
111669150314,METHOD_PARAMETER_IN,,this,2,services/gitlab/gitlabClient.ts::program:GitLabClient,BY_VALUE,0,false,9,this,,,0,,services/gitlab/gitlabClient.ts::program:GitLabClient
111669150315,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitlabClient.ts::program,BY_VALUE,0,false,1,this,,,0,,services/gitlab/gitlabClient.ts::program
111669150316,METHOD_PARAMETER_IN,,this,17,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService,BY_VALUE,0,false,9,this,,,0,,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService
111669150317,METHOD_PARAMETER_IN,,this,17,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService,BY_VALUE,0,false,27,this,,,0,,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService
111669150318,METHOD_PARAMETER_IN,,groupId: number,24,,BY_VALUE,1,false,27,groupId,,,1,__ecma.Number,__ecma.Number
111669150319,METHOD_PARAMETER_IN,,this,19,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService,BY_VALUE,0,false,41,this,,,0,,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService
111669150320,METHOD_PARAMETER_IN,,groupId: number,26,,BY_VALUE,1,false,41,groupId,,,1,__ecma.Number,__ecma.Number
111669150321,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService,BY_VALUE,0,false,5,this,,,0,,services/gitlab/gitlabGroupService.ts::program:GitLabGroupService
111669150322,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitlabGroupService.ts::program,BY_VALUE,0,false,1,this,,,0,,services/gitlab/gitlabGroupService.ts::program
111669150323,METHOD_PARAMETER_IN,,this,37,services/gitlab/gitlabMilestoneService.ts::program:GitLabMilestoneService,BY_VALUE,0,false,25,this,,,0,,services/gitlab/gitlabMilestoneService.ts::program:GitLabMilestoneService
111669150324,METHOD_PARAMETER_IN,,milestone,37,,BY_VALUE,1,false,25,milestone,,,1,GitLabMilestone,GitLabMilestone
111669150325,METHOD_PARAMETER_IN,,this,27,services/gitlab/gitlabMilestoneService.ts::program:GitLabMilestoneService,BY_VALUE,0,false,9,this,,,0,,services/gitlab/gitlabMilestoneService.ts::program:GitLabMilestoneService
111669150326,METHOD_PARAMETER_IN,,projectId: number,34,,BY_VALUE,1,false,9,projectId,,,1,__ecma.Number,__ecma.Number
111669150327,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitlabMilestoneService.ts::program:GitLabMilestoneService,BY_VALUE,0,false,4,this,,,0,,services/gitlab/gitlabMilestoneService.ts::program:GitLabMilestoneService
111669150328,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitlabMilestoneService.ts::program,BY_VALUE,0,false,1,this,,,0,,services/gitlab/gitlabMilestoneService.ts::program
111669150329,METHOD_PARAMETER_IN,,this,20,services/gitlab/gitlabProjectService.ts::program:GitLabProjectService,BY_VALUE,0,false,9,this,,,0,,services/gitlab/gitlabProjectService.ts::program:GitLabProjectService
111669150330,METHOD_PARAMETER_IN,,this,19,services/gitlab/gitlabProjectService.ts::program:GitLabProjectService,BY_VALUE,0,false,59,this,,,0,,services/gitlab/gitlabProjectService.ts::program:GitLabProjectService
111669150331,METHOD_PARAMETER_IN,,projectId: string | number,26,,BY_VALUE,1,false,59,projectId,,,1,ANY,ANY
111669150332,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitlabProjectService.ts::program:GitLabProjectService,BY_VALUE,0,false,5,this,,,0,,services/gitlab/gitlabProjectService.ts::program:GitLabProjectService
111669150333,METHOD_PARAMETER_IN,,this,0,services/gitlab/gitlabProjectService.ts::program,BY_VALUE,0,false,1,this,,,0,,services/gitlab/gitlabProjectService.ts::program
111669150334,METHOD_PARAMETER_IN,,this,0,services/gitlab/index.ts::program,BY_VALUE,0,false,1,this,,,0,,services/gitlab/index.ts::program
111669150335,METHOD_PARAMETER_IN,,this,0,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,BY_VALUE,0,false,10,this,,,0,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService
111669150336,METHOD_PARAMETER_IN,,this,2,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,BY_VALUE,0,false,15,this,,,0,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService
111669150337,METHOD_PARAMETER_IN,,projectId: number,4,,BY_VALUE,1,false,16,projectId,,,1,__ecma.Number,__ecma.Number
111669150338,METHOD_PARAMETER_IN,,openIssues: GitLabIssues[],4,,BY_VALUE,2,false,17,openIssues,,,2,__ecma.Array,__ecma.Array
111669150339,METHOD_PARAMETER_IN,,closedIssuesLast7d: GitLabIssues[],4,,BY_VALUE,3,false,18,closedIssuesLast7d,,,3,__ecma.Array,__ecma.Array
111669150340,METHOD_PARAMETER_IN,,closedIssuesLast30d: GitLabIssues[],4,,BY_VALUE,4,false,19,closedIssuesLast30d,,,4,__ecma.Array,__ecma.Array
111669150341,METHOD_PARAMETER_IN,,openedIssuesLast7d: GitLabIssues[],4,,BY_VALUE,5,false,20,openedIssuesLast7d,,,5,__ecma.Array,__ecma.Array
111669150342,METHOD_PARAMETER_IN,,openedIssuesLast30d: GitLabIssues[],4,,BY_VALUE,6,false,21,openedIssuesLast30d,,,6,__ecma.Array,__ecma.Array
111669150343,METHOD_PARAMETER_IN,,bugIssues: GitLabIssues[],4,,BY_VALUE,7,false,22,bugIssues,,,7,__ecma.Array,__ecma.Array
111669150344,METHOD_PARAMETER_IN,,featureIssues: GitLabIssues[],4,,BY_VALUE,8,false,23,featureIssues,,,8,__ecma.Array,__ecma.Array
111669150345,METHOD_PARAMETER_IN,,criticalIssues: GitLabIssues[],4,,BY_VALUE,9,false,24,criticalIssues,,,9,__ecma.Array,__ecma.Array
111669150346,METHOD_PARAMETER_IN,,blockerIssues: GitLabIssues[],4,,BY_VALUE,10,false,25,blockerIssues,,,10,__ecma.Array,__ecma.Array
111669150347,METHOD_PARAMETER_IN,,totalOpenCount: number,4,,BY_VALUE,11,false,26,totalOpenCount,,,11,__ecma.Number,__ecma.Number
111669150348,METHOD_PARAMETER_IN,,totalClosedCount: number,4,,BY_VALUE,12,false,27,totalClosedCount,,,12,__ecma.Number,__ecma.Number
111669150349,METHOD_PARAMETER_IN,,reopenData: { reopened: number; checked: number },4,,BY_VALUE,13,false,28,reopenData,,,13,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMetrics:<anon-class>0,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMetrics:<anon-class>0
111669150350,METHOD_PARAMETER_IN,,mrLinkData: { withLinks: number; checked: number },4,,BY_VALUE,14,false,29,mrLinkData,,,14,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMetrics:<anon-class>2,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService:calculateMetrics:<anon-class>2
111669150351,METHOD_PARAMETER_IN,,this,25,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService,BY_VALUE,0,false,143,this,,,0,,services/issueMetrics/issueMetricsCalculationService.ts::program:IssueMetricsCalculationService
111669150352,METHOD_PARAMETER_IN,,issue,26,,BY_VALUE,1,false,143,issue,,,1,GitLabIssues,GitLabIssues
111669150353,METHOD_PARAMETER_IN,,index,33,,BY_VALUE,2,false,143,index,,,2,__ecma.Number,__ecma.Number
